datetime_from,wind_mwh,pv_mwh,load_mwh,price_eur_mwh,total_renewable_mwh,renewable_surplus_mwh,renewable_ratio,is_negative_price,is_surplus_renewable,golden_hour,price_abs,price_log,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,price_rolling_mean_3h,price_rolling_std_3h,renewable_rolling_mean_3h,load_rolling_mean_3h,price_rolling_mean_6h,price_rolling_std_6h,renewable_rolling_mean_6h,load_rolling_mean_6h,price_rolling_mean_12h,price_rolling_std_12h,renewable_rolling_mean_12h,load_rolling_mean_12h,price_rolling_mean_24h,price_rolling_std_24h,renewable_rolling_mean_24h,load_rolling_mean_24h,price_eur_mwh_lag_1h,price_eur_mwh_lag_2h,price_eur_mwh_lag_3h,price_eur_mwh_lag_6h,price_eur_mwh_lag_12h,price_eur_mwh_lag_24h,total_renewable_mwh_lag_1h,total_renewable_mwh_lag_2h,total_renewable_mwh_lag_3h,total_renewable_mwh_lag_6h,total_renewable_mwh_lag_12h,total_renewable_mwh_lag_24h,load_mwh_lag_1h,load_mwh_lag_2h,load_mwh_lag_3h,load_mwh_lag_6h,load_mwh_lag_12h,load_mwh_lag_24h,price_state,renewable_surplus_state,load_state,renewable_ratio_state,hour_state,combined_state,state_id
2025-06-28 14:00:00,0.32681446190494484,0.7663415139583765,0.030305537742289154,-1.059561870929544,0.8847297947718503,1.063280615981473,1.079102883789874,1,1,1,-0.9988009592326138,-1.9137502580802093,14,5,6,1,-0.1765567128029319,-0.6123724356957946,-0.2469796037174669,-2.2469796037174663,0.0,0.0,-1.1030163385002096,-0.45322423989817157,0.807099663625359,0.031066313146192143,-0.966268769579777,0.4833634092751204,0.5835682513717984,0.09662612381978739,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,5,9,14,0_9_5_9_14,0
2025-06-28 15:00:00,0.46075229569293424,0.6741096539269961,0.0033925653172255437,-1.034931912374186,0.8139059627417408,0.987322103679658,1.006799384858593,1,0,0,-1.0237410071942445,-2.357780521115002,15,5,6,1,-0.3281693992235347,-0.5000000000000001,-0.2469796037174669,-2.2469796037174663,0.0,0.0,-1.1030163385002096,-0.45322423989817157,0.807099663625359,0.031066313146192143,-0.966268769579777,0.4833634092751204,0.5835682513717984,0.09662612381978739,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,-1.070405584306174,0.0,0.0,0.0,0.0,0.0,0.8750197266672979,0.0,0.0,0.0,0.0,0.0,0.04612027057777042,0.0,0.0,0.0,0.0,0.0,1,8,5,8,15,1_8_5_8_15,1
2025-06-28 16:00:00,0.5680255119683406,0.522869238284141,0.0,-1.0348134991119005,0.6746964185675849,0.8143346331228598,0.8408751246571387,1,0,0,-1.023860911270983,-2.360897902058378,16,5,6,1,-0.4445059052340546,-0.35355339059327395,-0.2469796037174669,-2.2469796037174663,0.0,0.0,-1.0776288227901132,-0.398835615139595,0.6904752145720446,0.03805255109914025,-0.966268769579777,0.4833634092751204,0.5835682513717984,0.09662612381978739,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,-1.0453724876639787,-1.078706528370958,0.0,0.0,0.0,0.0,0.8041931004008459,0.8798754703961358,0.0,0.0,0.0,0.0,0.019207298152706814,0.08947997609085476,0.0,0.0,0.0,0.0,1,8,4,8,16,1_8_4_8_16,2
2025-06-28 17:00:00,0.7588273715756714,0.3672474022321561,0.050909166132268674,-0.9878034339846062,0.5479694169816234,0.6310247223926684,0.6695942986859221,0,0,0,-1.0002398081534771,-1.9323630552555893,17,5,6,1,-0.5176380902050411,-0.18301270189221913,-0.2469796037174669,-2.2469796037174663,0.0,0.0,-0.810599078341014,1.2663742910772047,0.5173584070433735,0.07987177868496036,-0.966268769579777,0.4833634092751204,0.5835682513717984,0.09662612381978739,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,-1.0452521362378142,-1.0533251982916414,-1.109375,0.0,0.0,0.0,0.6649780639459647,0.8078537098107182,0.833540686754531,0.0,0.0,0.0,0.01581473283548127,0.05059772863120143,0.188442667635835,0.0,0.0,0.0,2,7,5,6,17,2_7_5_6_17,3
2025-06-28 18:00:00,0.8587236331501902,0.12856360460641228,0.12672472642270535,-0.28016577856719954,0.3140203728982065,0.30131034619267233,0.3700607383404578,0,0,0,-0.2836930455635492,-0.19733900960361983,18,5,6,1,-0.5425821165873708,0.0,-0.2469796037174669,-2.2469796037174663,0.0,0.0,-0.40829493087557606,1.8148461501587687,0.29045171480021104,0.1361614971311537,-0.6635789132548339,0.7624584855622966,0.3536541626582553,0.10758235974406762,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,-0.9974726200505475,-1.0532031726662598,-1.0832705823293174,0.0,0.0,0.0,0.5382460625572073,0.6662895473766138,0.7614940683543897,0.0,0.0,0.0,0.06672389896774994,0.04569635385534967,0.1293385426131201,0.0,0.0,0.0,3,6,6,6,18,3_6_6_6_18,4
2025-06-28 19:00:00,0.6557421139585815,-0.10860297818171052,0.1660081504313109,0.10230905861456484,0.019489178377269465,-0.08691435244749708,0.019535421365423185,0,0,0,0.10359712230215827,0.05892803062427532,19,5,6,1,-0.5176380902050411,0.18301270189221913,-0.2469796037174669,-2.2469796037174663,0.0,0.0,0.035860913280268004,0.6694712813547088,0.03222474525974079,0.15063900228666063,-0.3263476288214323,0.862646011037682,0.11694560739581202,0.10152062529315069,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,-0.2782524972920929,-1.0047589993898718,-1.0831450803212852,0.0,0.0,0.0,0.3042877884038759,0.5374190597693955,0.619881046024433,0.0,0.0,0.0,0.14253945925818665,0.1192468619246862,0.12188806105760494,0.0,0.0,0.0,6,4,6,5,19,6_4_6_5_19,5
2025-06-28 20:00:00,0.32908133860990507,-0.2493783119689748,0.09360584183198527,0.2676139727649496,-0.19767707930596431,-0.3246669701708201,-0.22139017636987565,0,0,0,0.2709832134292565,0.1437630950688655,20,5,6,1,-0.44450590523405475,0.353553390593274,-0.2469796037174669,-2.2469796037174663,0.0,0.0,0.29195643066610794,0.20538872536894245,-0.1805875489464724,0.09694457303985522,0.0,0.6075766169860587,-0.09814769500990514,0.08076822548363166,-0.22023698575422718,0.495166751769817,0.0,0.0,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.11048260921891932,-0.27553386211104336,-1.0333207831325302,-1.1591686398316234,0.0,0.0,0.00974497364517249,0.29951295444880405,0.49096607965582006,0.7869969736134413,0.0,0.0,0.18182288326679216,0.22878063359234907,0.23369071415591497,0.3109048723897912,0.0,0.0,7,2,6,3,20,7_2_6_3_20,6
2025-06-28 21:00:00,0.15011334383524802,-0.31133988572781907,-0.03162946567096254,0.4436944937833037,-0.3004884130127745,-0.3937075671502939,-0.3289225038007021,0,0,0,0.4492805755395683,0.2230196392416994,21,5,6,1,-0.3281693992235351,0.5000000000000001,-0.2469796037174669,-2.2469796037174663,0.0,0.0,0.39589442815249243,-0.129829428055463,-0.3043684982826038,0.0,0.27149724532786007,-0.1802211875309524,-0.2835726089477795,0.022428059421467774,0.026734123285847643,0.267839998343421,-0.21260958307512967,-0.08464198733560617,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.2784932001444217,0.11860890787065281,-0.28332078313253023,-1.131807419100237,0.0,0.0,-0.2074298519710886,0.0,0.25297786268120015,0.7149416798452288,0.0,0.0,0.10942057466746653,0.28553496712492527,0.4001908050154461,0.24382572828048465,0.0,0.0,9,1,4,1,21,9_1_4_1_21,7
2025-06-28 22:00:00,0.0,-0.31754936499008257,-0.11989822304048324,0.3960923623445826,-0.33793604077735784,-0.39844817006789257,-0.3655993146344038,0,0,0,0.4010791366906475,0.20256494450022614,22,5,6,1,-0.17655671280293242,0.6123724356957946,-0.2469796037174669,-2.2469796037174663,0.0,0.0,0.37289484708839526,0.02425582624510716,-0.3484578957867095,-0.12876843006046282,0.358836556119693,-0.5032983684353373,-0.4170635971454525,-0.07231115710024955,0.2606044468113435,-0.04511342402812887,-0.4108680987399663,-0.17244276668290284,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.4574557708508846,0.28895668090298954,0.1220507028112449,-1.1316758747697975,0.0,0.0,-0.31024524192784775,-0.22083945149202833,-0.046638466601383786,0.5733116054298352,0.0,0.0,-0.01581473283548127,0.18093245666467425,0.48646192985644193,0.23536994070636763,0.0,0.0,9,1,3,1,22,9_1_3_1_22,8
2025-06-28 23:00:00,0.0632420179044838,-0.31758637023002456,-0.2861546099584204,0.20260509177027825,-0.324987967207682,-0.30266621800835297,-0.33108556823516844,0,0,0,0.20515587529976018,0.1117598872873663,23,5,6,1,0.0,0.6830127018922194,-0.2469796037174669,-2.2469796037174663,0.0,0.0,0.2522832006702973,0.11449127890190391,-0.35328901167064247,-0.2606722500455927,0.3436858593496816,-0.460382801623519,-0.48355685463461723,-0.20103618780277338,0.4904273731859944,-0.504833248230183,-0.5850887570545572,-0.2657890891378468,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.40907449753279584,0.4704087858450274,0.2972515060240962,-1.0794527755853724,0.0,0.0,-0.3476943471262191,-0.325389756798177,-0.2675541393093927,0.44438111599007796,0.0,0.0,-0.10408349020500196,0.0,0.32745775031800833,0.3622583139984532,0.0,0.0,7,2,2,1,23,7_2_2_1_23,9
2025-06-29 00:00:00,0.11461174933722673,-0.31758637023002456,-0.42063672658819634,0.10278271166370624,-0.3144385617459779,-0.22509451515211495,-0.3005918203825441,0,0,0,0.10407673860911261,0.05918832571745912,0,6,6,1,0.18946869098150662,0.7071067811865478,0.0,0.0,0.0,0.0,0.12484289903644728,-0.16005413313684547,-0.33791852137249595,-0.41590561564468365,0.29148212163767967,-0.4086492812016875,-0.5003251422078161,-0.3364280522605294,0.7096525096525098,-1.2401176651886339,-0.7360255849125287,-0.3681831466147103,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.21242026718016616,0.4213544844417328,0.48387299196787137,-0.29334385687976855,0.0,0.0,-0.3347457627118644,-0.3634707812788356,-0.3721405294334837,0.20636424207881449,0.0,0.0,-0.2703398771229391,-0.12752540346682606,0.05242594948210067,0.551224542407837,0.0,0.0,6,3,1,2,0,6_3_1_2_0,10
2025-06-29 01:00:00,0.21631382794790024,-0.31758637023002456,-0.5777083635009619,0.03587921847246893,-0.2935527904242644,-0.12375051958591476,-0.24962614748260428,0,0,0,0.03633093525179857,0.02130403357194542,1,6,6,1,0.3789373819630127,0.6830127018922195,0.0,0.0,0.0,0.0,0.06686217008797626,-0.35397500812671334,-0.32116810261202694,-0.5523757417617103,0.19144971373015007,-0.49432140943923114,-0.49364799501225143,-0.4594458149685101,0.7726534416189594,-1.3938837989138204,-0.8370753001301491,-0.46629322942036056,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.11096401492357683,0.2219646125686394,0.43342118473895574,0.13154433043935806,0.0,0.0,-0.3241959410409368,-0.3503037013857128,-0.4102346973175156,-0.09328816498221898,0.0,0.0,-0.4048219937527151,-0.36772265391512254,-0.14142286025804107,0.6491363753544728,0.0,0.0,5,4,0,3,1,5_4_0_3_1,11
2025-06-29 02:00:00,0.2987666653859454,-0.31758637023002456,-0.6886287002751288,0.03872113676731789,-0.2766200872673331,-0.04944478533679064,-0.2073445170558955,0,0,0,0.03920863309352513,0.022960849872703203,2,6,6,1,0.5554940947659454,0.6123724356957948,0.0,0.0,0.0,0.0,0.03229995810640945,-0.43472305590985716,-0.30545058079959336,-0.6614690739727561,0.09819595981419467,-0.6846503681040766,-0.4806959384039875,-0.5759256408144855,0.7191053122087606,-1.320567801827814,-0.8573690239396317,-0.5486775450560155,0.0,-0.37780233894624976,0.0,-0.05260653810029785,0.04296545914069091,0.11909701037217804,0.22835090361445773,0.31518021573270183,-2.7668521954236245,0.0,-0.30330934570589907,-0.33957586115591076,-0.3970630728974363,-0.31423043886618873,1.3498096486300943,0.0,-0.5618936306654807,-0.5620143454871488,-0.506541886243867,0.46867749419953597,0.4729985017262719,0.0,5,4,0,3,2,5_4_0_3_2,12
2025-06-29 03:00:00,0.3356130172513159,-0.31758637023002456,-0.742371899629714,0.005091770278271079,-0.26905323622935684,-0.01424160250192989,-0.18671241985273915,0,0,0,0.005155875299760103,0.003067918275138463,3,6,6,1,0.7071067811865482,0.5000000000000002,0.0,0.0,0.0,0.0,0.015081692501047017,-0.4031393924625833,-0.29970406682679296,-0.7344247576561027,0.04904396672788142,-0.7830461206360321,-0.47039697517187284,-0.6681191436949729,0.5554253761150313,-1.0840242968782863,-0.7822711232256173,-0.5935557720409159,-0.02645723463722486,-0.15296073021619677,0.030167749754217058,-0.06797188730269468,0.04585389336863644,0.050152532031726656,0.12255271084337331,0.5107866350960274,-2.7025355596784175,0.0,-0.2863759744973645,-0.31833682369272,-0.3863315300274509,-0.4188294225782887,1.256443861948449,0.0,-0.6728139674396475,-0.7889420203227735,-0.8018807922951118,0.1565351894818252,0.38824832258484787,0.0,5,4,0,4,3,5_4_0_4_3,13
2025-06-29 04:00:00,0.29638452376378377,-0.31744575031824507,-0.7928673382842721,-0.012788632326820584,-0.2769593725589212,0.0,-0.18946279457441476,0,0,0,-0.012949640287769763,-0.007772538503655624,4,6,6,1,0.8234432871970682,0.353553390593274,0.0,0.0,0.0,0.0,-0.0031839128613323562,-0.4696270379662621,-0.2996630788526646,-0.7785657169311055,0.025602246948255337,-0.8406428718416407,-0.45414992072563687,-0.7176155506940742,0.23091465850086573,-0.5854746747253539,-0.635266213383833,-0.6132415976619585,-0.04471930290498421,-0.014352993514010185,0.07124263428327568,-0.08541413474077601,0.011674088337946791,0.05308114704087851,0.05164407630522082,0.45790581425940546,-2.7022263450834885,0.0,-0.2788088249218824,-0.30111771738519927,-0.3650851620567319,-0.4569281775051978,1.0729264182737315,0.0,-0.7265571667942327,-0.949193066347878,-1.1468290023623477,-0.06346996648620779,0.37756497948016415,0.0,4,4,0,3,4,4_4_0_3_4,14
2025-06-29 05:00:00,0.2126253505974565,-0.3008822049202167,-0.8188080511367163,-0.01290704558910602,-0.2765017319330582,0.0129846994319194,-0.18398904937766397,0,0,0,-0.013069544364508433,-0.00784495998377551,5,6,6,1,0.8965754721680542,0.18301270189221944,0.0,0.0,0.0,0.0,-0.004985337243401868,-0.482000943227392,-0.2888914392517235,-0.766438000645315,-0.013557307983147759,-0.7383113319875994,-0.41120265745095214,-0.7100070535244347,-0.08819065370789483,-0.32747849117637995,-0.44372315945935403,-0.6102459814905021,-0.04685662252911948,0.0,0.11328827854002547,-0.1030831770010335,-0.006498977012877507,0.01842586943258073,0.054656124497991836,0.24296237832149434,-2.5794681508967225,0.0,-0.28671527317488876,-0.29342287910518416,-0.34786011269324,-0.443754967046905,0.9058644864673698,0.0,-0.7770526054487908,-1.0268380155409444,-1.390423405415228,-0.47785511729827274,0.5378802683864243,0.0,4,5,0,4,5,4_5_0_4_5,15
2025-06-29 06:00:00,-0.07403849848234526,-0.2095014654075017,-0.706605159181647,0.0,-0.23794945438190898,0.007660180914867085,-0.14716083770977226,0,0,0,0.0,0.0,6,6,6,1,0.9215194985503841,1.7319121124709868e-16,0.0,0.0,0.0,0.0,-0.04851277754503577,-0.19766308993252285,-0.22461683075518973,-0.6785769398033188,-0.12736307659068807,-0.3977948057912986,-0.3073012861553107,-0.6405924960525328,-0.36447876447876437,-0.14385994063676535,-0.23090701346125805,-0.587674135411593,-0.05060009358677635,0.02354056329993202,0.16413877535877858,-0.1126812817851711,-0.006619328439041968,0.0,0.019013554216867297,0.1320705077611154,-0.7316017316017318,0.0,-0.286257614493577,-0.30146274141652424,-0.3401626185927793,-0.433022131956876,0.5974536603632279,0.0,-0.802993318301235,-1.0997907949790795,-1.5084499363983281,-0.8130445991234855,0.7766269298417041,0.0,4,5,0,4,6,4_5_0_4_6,16
